2026-06-19 14:19:16,324 [INFO] werkzeug - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.3.42:5000
2026-06-19 14:19:16,325 [INFO] werkzeug - [33mPress CTRL+C to quit[0m
2026-06-19 14:19:28,548 [INFO] __main__ - [3c0423b7] GET /health -> 200 (1.4ms)
2026-06-19 14:19:28,548 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:19:28] "GET /health HTTP/1.1" 200 -
2026-06-19 14:19:34,261 [INFO] __main__ - [622a9c12] GET /api/dashboard/metrics -> 200 (14.8ms)
2026-06-19 14:19:34,262 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:19:34] "GET /api/dashboard/metrics HTTP/1.1" 200 -
2026-06-19 14:19:40,384 [INFO] __main__ - [da9c5f67] GET /api/db/status -> 200 (23.5ms)
2026-06-19 14:19:40,384 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:19:40] "GET /api/db/status HTTP/1.1" 200 -
2026-06-19 14:20:30,641 [INFO] __main__ - [308ee61c] GET /api/products -> 200 (3.3ms)
2026-06-19 14:20:30,641 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:20:30] "GET /api/products HTTP/1.1" 200 -
2026-06-19 14:20:36,652 [INFO] __main__ - [e9c62473] GET /api/slices -> 200 (1.8ms)
2026-06-19 14:20:36,653 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:20:36] "GET /api/slices HTTP/1.1" 200 -
2026-06-19 14:20:42,874 [INFO] __main__ - [ad574ee5] GET /api/production/lines -> 200 (8.3ms)
2026-06-19 14:20:42,875 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:20:42] "GET /api/production/lines HTTP/1.1" 200 -
2026-06-19 14:20:59,526 [INFO] __main__ - [82db0fc7] GET / -> 200 (69.3ms)
2026-06-19 14:20:59,526 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:20:59] "GET / HTTP/1.1" 200 -
2026-06-19 14:21:14,255 [INFO] services.ai_agent - DeepSeek API调用成功, 耗时=8.12s, tokens=312
2026-06-19 14:21:14,267 [INFO] __main__ - [23c545b2] POST /api/simulation/run -> 200 (8635.0ms)
2026-06-19 14:21:14,268 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:21:14] "POST /api/simulation/run HTTP/1.1" 200 -
2026-06-19 14:21:20,429 [INFO] __main__ - [4060cef7] POST /api/auth/login -> 401 (2.5ms)
2026-06-19 14:21:20,430 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:21:20] "[31m[1mPOST /api/auth/login HTTP/1.1[0m" 401 -
2026-06-19 14:21:26,536 [INFO] services.order_service - 创建订单: ORD-0634CF52 (ID:1)
2026-06-19 14:21:26,542 [INFO] __main__ - [d5598eef] POST /api/orders -> 201 (18.7ms)
2026-06-19 14:21:26,543 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:21:26] "[35m[1mPOST /api/orders HTTP/1.1[0m" 201 -
2026-06-19 14:30:17,712 [INFO] __main__ - [1900fa5f] GET /api/users -> 200 (1.9ms)
2026-06-19 14:30:17,713 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:30:17] "GET /api/users HTTP/1.1" 200 -
2026-06-19 14:33:41,550 [INFO] 5G-A-Industry - 日志系统初始化完成
2026-06-19 14:34:15,090 [INFO] 5G-A-Industry - 日志系统初始化完成
2026-06-19 14:34:15,395 [INFO] services.device_service - 创建设备: 测试设备 (ID:1)
2026-06-19 14:34:15,396 [INFO] app - [686cf9b4] POST /api/devices -> 201 (19.0ms)
2026-06-19 14:34:15,400 [INFO] app - [d7ca662a] GET /api/devices -> 200 (1.9ms)
2026-06-19 14:35:09,400 [INFO] 5G-A-Industry - 日志系统初始化完成
2026-06-19 14:35:09,680 [INFO] services.device_service - 创建设备: 测试设备 (ID:1)
2026-06-19 14:35:09,682 [INFO] app - [da554b37] POST /api/devices -> 201 (17.2ms)
2026-06-19 14:35:09,686 [INFO] services.production_service - 创建生产线: 测试产线 (ID:1)
2026-06-19 14:35:09,703 [INFO] app - [c22b4dab] POST /api/production/lines -> 201 (19.6ms)
2026-06-19 14:35:10,126 [INFO] services.order_service - 创建订单: ORD-8F3B5E49 (ID:1)
2026-06-19 14:35:10,129 [INFO] app - [ac7536bc] POST /api/orders -> 201 (16.5ms)
2026-06-19 14:35:10,132 [INFO] services.product_service - 创建产品: 测试传感器 (ID:2)
2026-06-19 14:35:10,133 [INFO] app - [d68b24c8] POST /api/products -> 201 (2.7ms)
2026-06-19 14:35:10,522 [INFO] services.user_service - 创建用户: testuser (ID:2)
2026-06-19 14:35:10,523 [INFO] app - [21a8d4a5] POST /api/users -> 201 (389.2ms)
2026-06-19 14:35:10,525 [INFO] services.product_service - 创建产品: 产品A (ID:3)
2026-06-19 14:35:10,525 [INFO] app - [fd91606d] POST /api/products -> 201 (1.5ms)
2026-06-19 14:35:10,527 [INFO] app - [a4792bd0] POST /api/products -> 400 (0.7ms)
2026-06-19 14:35:10,529 [INFO] app - [8a0b1abc] GET /api/devices -> 200 (1.0ms)
2026-06-19 14:35:10,532 [INFO] app - [a27f7057] GET /api/production/lines -> 200 (1.5ms)
2026-06-19 14:35:10,536 [INFO] app - [cbb845f4] GET /api/orders -> 200 (3.0ms)
2026-06-19 14:35:10,538 [INFO] app - [37834055] GET /api/products -> 200 (1.0ms)
2026-06-19 14:35:10,539 [INFO] app - [00cc9ccd] GET /api/users -> 200 (0.7ms)
2026-06-19 14:35:10,962 [INFO] app - [7a35f885] GET /health -> 200 (0.7ms)
2026-06-19 14:35:11,000 [INFO] app - [3309cddd] POST /api/auth/login -> 401 (0.9ms)
2026-06-19 14:35:11,431 [INFO] services.user_service - 创建用户: loginuser (ID:3)
2026-06-19 14:35:11,432 [INFO] app - [452d7b93] POST /api/users -> 201 (430.5ms)
2026-06-19 14:35:11,826 [INFO] services.user_service - 用户登录成功: loginuser
